Day of Invoice Document Date,Month of Invoice Document Date,Product Group Code,SalesRegion,Universe Title,Year of Invoice Document Date,SalesEUR
13,February,09,CH,MAXI SCOOTER,2017,220.45
10,February,09,CH,MAXI SCOOTER,2017,42.3
9,February,09,CH,MAXI SCOOTER,2017,177.12
8,February,09,CH,MAXI SCOOTER,2017,181.85
7,February,09,CH,MAXI SCOOTER,2017,212.4
3,February,09,CH,MAXI SCOOTER,2017,226
2,February,09,CH,MAXI SCOOTER,2017,357.25
1,February,09,CH,MAXI SCOOTER,2017,46.8
28,February,09,BE,MAXI SCOOTER,2017,104.16
27,February,09,BE,MAXI SCOOTER,2017,191.24
24,February,09,BE,MAXI SCOOTER,2017,121.85
23,February,09,BE,MAXI SCOOTER,2017,71.01
21,February,09,BE,MAXI SCOOTER,2017,75.95
20,February,09,BE,MAXI SCOOTER,2017,110.36
15,February,09,BE,MAXI SCOOTER,2017,29.05
14,February,09,BE,MAXI SCOOTER,2017,181.5
13,February,09,BE,MAXI SCOOTER,2017,95.76
10,February,09,BE,MAXI SCOOTER,2017,64.26
9,February,09,BE,MAXI SCOOTER,2017,61.38
8,February,09,BE,MAXI SCOOTER,2017,30.24
7,February,09,BE,MAXI SCOOTER,2017,222.69
6,February,09,BE,MAXI SCOOTER,2017,302.4
3,February,09,BE,MAXI SCOOTER,2017,29.43
2,February,09,BE,MAXI SCOOTER,2017,222.48
1,February,09,BE,MAXI SCOOTER,2017,101.85
28,March,09,NL,MAXI SCOOTER,2017,69.12
27,March,09,NL,MAXI SCOOTER,2017,57.78
23,March,09,NL,MAXI SCOOTER,2017,70.04
20,March,09,NL,MAXI SCOOTER,2017,139.38
13,March,09,NL,MAXI SCOOTER,2017,134.46
3,March,09,NL,MAXI SCOOTER,2017,105.74
31,March,09,FR,MAXI SCOOTER,2017,1519.2
30,March,09,FR,MAXI SCOOTER,2017,4075.04
29,March,09,FR,MAXI SCOOTER,2017,4503.11
28,March,09,FR,MAXI SCOOTER,2017,3843.16
27,March,09,FR,MAXI SCOOTER,2017,7897.12
24,March,09,FR,MAXI SCOOTER,2017,2304.9
23,March,09,FR,MAXI SCOOTER,2017,4605.77
22,March,09,FR,MAXI SCOOTER,2017,3644.77
21,March,09,FR,MAXI SCOOTER,2017,3942.65
20,March,09,FR,MAXI SCOOTER,2017,4391.44
17,March,09,FR,MAXI SCOOTER,2017,1880.81
16,March,09,FR,MAXI SCOOTER,2017,4387.97
15,March,09,FR,MAXI SCOOTER,2017,4384.31
14,March,09,FR,MAXI SCOOTER,2017,4425.24
13,March,09,FR,MAXI SCOOTER,2017,3789.31
10,March,09,FR,MAXI SCOOTER,2017,3681.53
9,March,09,FR,MAXI SCOOTER,2017,2596.84
8,March,09,FR,MAXI SCOOTER,2017,3326.97
7,March,09,FR,MAXI SCOOTER,2017,2524.9
6,March,09,FR,MAXI SCOOTER,2017,3517.28
3,March,09,FR,MAXI SCOOTER,2017,2370.58
2,March,09,FR,MAXI SCOOTER,2017,2417.76
1,March,09,FR,MAXI SCOOTER,2017,5529.54
31,March,09,CH,MAXI SCOOTER,2017,240.99
30,March,09,CH,MAXI SCOOTER,2017,796.8
29,March,09,CH,MAXI SCOOTER,2017,127.44
28,March,09,CH,MAXI SCOOTER,2017,411.5
27,March,09,CH,MAXI SCOOTER,2017,376.22
24,March,09,CH,MAXI SCOOTER,2017,69.43
23,March,09,CH,MAXI SCOOTER,2017,215.79
22,March,09,CH,MAXI SCOOTER,2017,412.3
21,March,09,CH,MAXI SCOOTER,2017,429.59
20,March,09,CH,MAXI SCOOTER,2017,441.97
16,March,09,CH,MAXI SCOOTER,2017,532.92
15,March,09,CH,MAXI SCOOTER,2017,43.2
14,March,09,CH,MAXI SCOOTER,2017,206.35
13,March,09,CH,MAXI SCOOTER,2017,393.82
10,March,09,CH,MAXI SCOOTER,2017,198.81
9,March,09,CH,MAXI SCOOTER,2017,504.8
8,March,09,CH,MAXI SCOOTER,2017,124.29
7,March,09,CH,MAXI SCOOTER,2017,288.19
6,March,09,CH,MAXI SCOOTER,2017,555.02
3,March,09,CH,MAXI SCOOTER,2017,44
2,March,09,CH,MAXI SCOOTER,2017,234.79
1,March,09,CH,MAXI SCOOTER,2017,452.5
31,March,09,BE,MAXI SCOOTER,2017,39.68
30,March,09,BE,MAXI SCOOTER,2017,198.37
29,March,09,BE,MAXI SCOOTER,2017,758.26
28,March,09,BE,MAXI SCOOTER,2017,326.79
27,March,09,BE,MAXI SCOOTER,2017,374.76
24,March,09,BE,MAXI SCOOTER,2017,235.6
23,March,09,BE,MAXI SCOOTER,2017,297.51
22,March,09,BE,MAXI SCOOTER,2017,220.41
21,March,09,BE,MAXI SCOOTER,2017,109.12
20,March,09,BE,MAXI SCOOTER,2017,114.82
16,March,09,BE,MAXI SCOOTER,2017,289.84
15,March,09,BE,MAXI SCOOTER,2017,330.3
14,March,09,BE,MAXI SCOOTER,2017,169.52
13,March,09,BE,MAXI SCOOTER,2017,180.38
10,March,09,BE,MAXI SCOOTER,2017,93.67
9,March,09,BE,MAXI SCOOTER,2017,95.11
8,March,09,BE,MAXI SCOOTER,2017,32.1
6,March,09,BE,MAXI SCOOTER,2017,166.09
3,March,09,BE,MAXI SCOOTER,2017,39.68
2,March,09,BE,MAXI SCOOTER,2017,205.88
1,March,09,BE,MAXI SCOOTER,2017,207.95
28,April,09,NL,MAXI SCOOTER,2017,46.8
19,April,09,NL,MAXI SCOOTER,2017,42.08
13,April,09,NL,MAXI SCOOTER,2017,96.72
10,April,09,NL,MAXI SCOOTER,2017,111.12
4,April,09,NL,MAXI SCOOTER,2017,32.55
28,April,09,FR,MAXI SCOOTER,2017,3106.73
27,April,09,FR,MAXI SCOOTER,2017,3281.3
26,April,09,FR,MAXI SCOOTER,2017,3295.06
25,April,09,FR,MAXI SCOOTER,2017,3329.99
24,April,09,FR,MAXI SCOOTER,2017,5058.02
21,April,09,FR,MAXI SCOOTER,2017,3778.09
20,April,09,FR,MAXI SCOOTER,2017,2710.54
19,April,09,FR,MAXI SCOOTER,2017,4181.15
18,April,09,FR,MAXI SCOOTER,2017,5061.43
17,April,09,FR,MAXI SCOOTER,2017,1320.56
14,April,09,FR,MAXI SCOOTER,2017,572.71
13,April,09,FR,MAXI SCOOTER,2017,3433.83
12,April,09,FR,MAXI SCOOTER,2017,4452.97
11,April,09,FR,MAXI SCOOTER,2017,3720.32
10,April,09,FR,MAXI SCOOTER,2017,4926.91
7,April,09,FR,MAXI SCOOTER,2017,4382.09
6,April,09,FR,MAXI SCOOTER,2017,3817.38
5,April,09,FR,MAXI SCOOTER,2017,4208.78
4,April,09,FR,MAXI SCOOTER,2017,4146.66
3,April,09,FR,MAXI SCOOTER,2017,5084.3
28,April,09,CH,MAXI SCOOTER,2017,40.2
27,April,09,CH,MAXI SCOOTER,2017,497.6
26,April,09,CH,MAXI SCOOTER,2017,34.35
25,April,09,CH,MAXI SCOOTER,2017,455.47
24,April,09,CH,MAXI SCOOTER,2017,527.48
21,April,09,CH,MAXI SCOOTER,2017,77.4
20,April,09,CH,MAXI SCOOTER,2017,171.75
19,April,09,CH,MAXI SCOOTER,2017,177.24
18,April,09,CH,MAXI SCOOTER,2017,1111.71
13,April,09,CH,MAXI SCOOTER,2017,167.37
12,April,09,CH,MAXI SCOOTER,2017,488.15
11,April,09,CH,MAXI SCOOTER,2017,163.89
10,April,09,CH,MAXI SCOOTER,2017,761.88
7,April,09,CH,MAXI SCOOTER,2017,257.79
6,April,09,CH,MAXI SCOOTER,2017,805.22
5,April,09,CH,MAXI SCOOTER,2017,412.14
4,April,09,CH,MAXI SCOOTER,2017,433.71
3,April,09,CH,MAXI SCOOTER,2017,325.29
27,April,09,BE,MAXI SCOOTER,2017,172.05
26,April,09,BE,MAXI SCOOTER,2017,28.22
25,April,09,BE,MAXI SCOOTER,2017,181.93
24,April,09,BE,MAXI SCOOTER,2017,130.2
21,April,09,BE,MAXI SCOOTER,2017,128.96
20,April,09,BE,MAXI SCOOTER,2017,305.96
18,April,09,BE,MAXI SCOOTER,2017,149.57
13,April,09,BE,MAXI SCOOTER,2017,522.47
12,April,09,BE,MAXI SCOOTER,2017,294.81
11,April,09,BE,MAXI SCOOTER,2017,248.45
10,April,09,BE,MAXI SCOOTER,2017,113.4
6,April,09,BE,MAXI SCOOTER,2017,357.57
5,April,09,BE,MAXI SCOOTER,2017,149.14
4,April,09,BE,MAXI SCOOTER,2017,195.95
3,April,09,BE,MAXI SCOOTER,2017,272.6
29,May,09,NL,MAXI SCOOTER,2017,56.7
23,May,09,NL,MAXI SCOOTER,2017,42.16
22,May,09,NL,MAXI SCOOTER,2017,45.88
19,May,09,NL,MAXI SCOOTER,2017,36.3
15,May,09,NL,MAXI SCOOTER,2017,128.75
12,May,09,NL,MAXI SCOOTER,2017,179.8
31,May,09,FR,MAXI SCOOTER,2017,4212.91
30,May,09,FR,MAXI SCOOTER,2017,4977.86
29,May,09,FR,MAXI SCOOTER,2017,4452.44
26,May,09,FR,MAXI SCOOTER,2017,2020.15
24,May,09,FR,MAXI SCOOTER,2017,3033.38
23,May,09,FR,MAXI SCOOTER,2017,3703.78
22,May,09,FR,MAXI SCOOTER,2017,3967.44
19,May,09,FR,MAXI SCOOTER,2017,2553.57
18,May,09,FR,MAXI SCOOTER,2017,4385.38
17,May,09,FR,MAXI SCOOTER,2017,5397.66
16,May,09,FR,MAXI SCOOTER,2017,2989.88
15,May,09,FR,MAXI SCOOTER,2017,3369.61
12,May,09,FR,MAXI SCOOTER,2017,2600.3
11,May,09,FR,MAXI SCOOTER,2017,4569.07
10,May,09,FR,MAXI SCOOTER,2017,4232.8
9,May,09,FR,MAXI SCOOTER,2017,4382.82
8,May,09,FR,MAXI SCOOTER,2017,1170.53
5,May,09,FR,MAXI SCOOTER,2017,1661.58
4,May,09,FR,MAXI SCOOTER,2017,3935.32
3,May,09,FR,MAXI SCOOTER,2017,3499.6
2,May,09,FR,MAXI SCOOTER,2017,3397.38
1,May,09,FR,MAXI SCOOTER,2017,942.83
31,May,09,CH,MAXI SCOOTER,2017,420.15
30,May,09,CH,MAXI SCOOTER,2017,615.56
29,May,09,CH,MAXI SCOOTER,2017,946.07
24,May,09,CH,MAXI SCOOTER,2017,216
23,May,09,CH,MAXI SCOOTER,2017,190.59
22,May,09,CH,MAXI SCOOTER,2017,585.88
19,May,09,CH,MAXI SCOOTER,2017,1103.09
18,May,09,CH,MAXI SCOOTER,2017,557.95
17,May,09,CH,MAXI SCOOTER,2017,478.75
16,May,09,CH,MAXI SCOOTER,2017,917.09
15,May,09,CH,MAXI SCOOTER,2017,197.58
12,May,09,CH,MAXI SCOOTER,2017,323.16
11,May,09,CH,MAXI SCOOTER,2017,509.8
10,May,09,CH,MAXI SCOOTER,2017,785.6
9,May,09,CH,MAXI SCOOTER,2017,375.63
8,May,09,CH,MAXI SCOOTER,2017,348
5,May,09,CH,MAXI SCOOTER,2017,101.32
4,May,09,CH,MAXI SCOOTER,2017,578.08
3,May,09,CH,MAXI SCOOTER,2017,604.54
2,May,09,CH,MAXI SCOOTER,2017,217.82
31,May,09,BE,MAXI SCOOTER,2017,66.91
30,May,09,BE,MAXI SCOOTER,2017,257.82
29,May,09,BE,MAXI SCOOTER,2017,240.5
26,May,09,BE,MAXI SCOOTER,2017,127.1
24,May,09,BE,MAXI SCOOTER,2017,147.15
23,May,09,BE,MAXI SCOOTER,2017,105.03
22,May,09,BE,MAXI SCOOTER,2017,560.93
19,May,09,BE,MAXI SCOOTER,2017,188.79
18,May,09,BE,MAXI SCOOTER,2017,66.34
17,May,09,BE,MAXI SCOOTER,2017,319.56
16,May,09,BE,MAXI SCOOTER,2017,223.74
15,May,09,BE,MAXI SCOOTER,2017,95.05
12,May,09,BE,MAXI SCOOTER,2017,112.53
11,May,09,BE,MAXI SCOOTER,2017,330.35
10,May,09,BE,MAXI SCOOTER,2017,222.58
9,May,09,BE,MAXI SCOOTER,2017,479.36
8,May,09,BE,MAXI SCOOTER,2017,116.24
4,May,09,BE,MAXI SCOOTER,2017,284.44
3,May,09,BE,MAXI SCOOTER,2017,112.47
2,May,09,BE,MAXI SCOOTER,2017,203.07
1,May,09,BE,MAXI SCOOTER,2017,131.44
27,June,09,NL,MAXI SCOOTER,2017,78.3
15,June,09,NL,MAXI SCOOTER,2017,67.8
12,June,09,NL,MAXI SCOOTER,2017,36.48
9,June,09,NL,MAXI SCOOTER,2017,88.04
8,June,09,NL,MAXI SCOOTER,2017,146.2
6,June,09,NL,MAXI SCOOTER,2017,391.79
30,June,09,FR,MAXI SCOOTER,2017,2707.85
29,June,09,FR,MAXI SCOOTER,2017,4187.84
28,June,09,FR,MAXI SCOOTER,2017,4274.87
27,June,09,FR,MAXI SCOOTER,2017,4565.41
26,June,09,FR,MAXI SCOOTER,2017,5951.96
23,June,09,FR,MAXI SCOOTER,2017,2780.25
22,June,09,FR,MAXI SCOOTER,2017,6704.39
21,June,09,FR,MAXI SCOOTER,2017,4607.92
20,June,09,FR,MAXI SCOOTER,2017,5201.09
19,June,09,FR,MAXI SCOOTER,2017,6254.53
16,June,09,FR,MAXI SCOOTER,2017,2848.71
15,June,09,FR,MAXI SCOOTER,2017,4039.65
14,June,09,FR,MAXI SCOOTER,2017,4638.31
13,June,09,FR,MAXI SCOOTER,2017,6091.36
12,June,09,FR,MAXI SCOOTER,2017,5257.43
9,June,09,FR,MAXI SCOOTER,2017,1854.33
8,June,09,FR,MAXI SCOOTER,2017,3950.08
7,June,09,FR,MAXI SCOOTER,2017,4558.62
6,June,09,FR,MAXI SCOOTER,2017,4680.83
2,June,09,FR,MAXI SCOOTER,2017,1514.12
1,June,09,FR,MAXI SCOOTER,2017,4331.1
30,June,09,CH,MAXI SCOOTER,2017,273.66
29,June,09,CH,MAXI SCOOTER,2017,333.95
28,June,09,CH,MAXI SCOOTER,2017,591.21
27,June,09,CH,MAXI SCOOTER,2017,239.07
26,June,09,CH,MAXI SCOOTER,2017,1018.56
23,June,09,CH,MAXI SCOOTER,2017,169.86
22,June,09,CH,MAXI SCOOTER,2017,351.44
21,June,09,CH,MAXI SCOOTER,2017,595.15
20,June,09,CH,MAXI SCOOTER,2017,178.65
19,June,09,CH,MAXI SCOOTER,2017,450.46
16,June,09,CH,MAXI SCOOTER,2017,89.28
15,June,09,CH,MAXI SCOOTER,2017,223.2
14,June,09,CH,MAXI SCOOTER,2017,250
13,June,09,CH,MAXI SCOOTER,2017,731.79
12,June,09,CH,MAXI SCOOTER,2017,485.19
9,June,09,CH,MAXI SCOOTER,2017,178.8
8,June,09,CH,MAXI SCOOTER,2017,318.98
7,June,09,CH,MAXI SCOOTER,2017,135.9
6,June,09,CH,MAXI SCOOTER,2017,377.26
2,June,09,CH,MAXI SCOOTER,2017,162.72
1,June,09,CH,MAXI SCOOTER,2017,333.99
30,June,09,BE,MAXI SCOOTER,2017,89.25
29,June,09,BE,MAXI SCOOTER,2017,203.4
28,June,09,BE,MAXI SCOOTER,2017,232.63
27,June,09,BE,MAXI SCOOTER,2017,139.5
23,June,09,BE,MAXI SCOOTER,2017,39.96
22,June,09,BE,MAXI SCOOTER,2017,442.45
21,June,09,BE,MAXI SCOOTER,2017,304.02
20,June,09,BE,MAXI SCOOTER,2017,285.34
19,June,09,BE,MAXI SCOOTER,2017,133.11
16,June,09,BE,MAXI SCOOTER,2017,119.04
15,June,09,BE,MAXI SCOOTER,2017,479.72
14,June,09,BE,MAXI SCOOTER,2017,391.41
13,June,09,BE,MAXI SCOOTER,2017,191.95
12,June,09,BE,MAXI SCOOTER,2017,233.51
9,June,09,BE,MAXI SCOOTER,2017,1140.56
8,June,09,BE,MAXI SCOOTER,2017,428.33
7,June,09,BE,MAXI SCOOTER,2017,406.42
6,June,09,BE,MAXI SCOOTER,2017,141.51
2,June,09,BE,MAXI SCOOTER,2017,52.39
1,June,09,BE,MAXI SCOOTER,2017,224.46
31,July,09,NL,MAXI SCOOTER,2017,26.46
28,July,09,NL,MAXI SCOOTER,2017,54.54
21,July,09,NL,MAXI SCOOTER,2017,78.2
19,July,09,NL,MAXI SCOOTER,2017,233.53
17,July,09,NL,MAXI SCOOTER,2017,235.12
7,July,09,NL,MAXI SCOOTER,2017,53.38
5,July,09,NL,MAXI SCOOTER,2017,29.7
31,July,09,FR,MAXI SCOOTER,2017,3015.8
28,July,09,FR,MAXI SCOOTER,2017,2986.32
27,July,09,FR,MAXI SCOOTER,2017,3269.1
26,July,09,FR,MAXI SCOOTER,2017,4052.76
25,July,09,FR,MAXI SCOOTER,2017,4742.61
24,July,09,FR,MAXI SCOOTER,2017,4378.89
21,July,09,FR,MAXI SCOOTER,2017,3054.32
20,July,09,FR,MAXI SCOOTER,2017,3797.46
19,July,09,FR,MAXI SCOOTER,2017,3906.79
18,July,09,FR,MAXI SCOOTER,2017,3549.46
17,July,09,FR,MAXI SCOOTER,2017,2528.87
14,July,09,FR,MAXI SCOOTER,2017,568.86
13,July,09,FR,MAXI SCOOTER,2017,1787.91
12,July,09,FR,MAXI SCOOTER,2017,4574.81
11,July,09,FR,MAXI SCOOTER,2017,3978.46
10,July,09,FR,MAXI SCOOTER,2017,4302.1
7,July,09,FR,MAXI SCOOTER,2017,3957.88
6,July,09,FR,MAXI SCOOTER,2017,4229.23
5,July,09,FR,MAXI SCOOTER,2017,5070.06
4,July,09,FR,MAXI SCOOTER,2017,3703.22
3,July,09,FR,MAXI SCOOTER,2017,4162.1
31,July,09,CH,MAXI SCOOTER,2017,246.49
28,July,09,CH,MAXI SCOOTER,2017,179.1
27,July,09,CH,MAXI SCOOTER,2017,189.75
26,July,09,CH,MAXI SCOOTER,2017,262.49
25,July,09,CH,MAXI SCOOTER,2017,447.82
24,July,09,CH,MAXI SCOOTER,2017,523.8
21,July,09,CH,MAXI SCOOTER,2017,322.85
20,July,09,CH,MAXI SCOOTER,2017,466.65
19,July,09,CH,MAXI SCOOTER,2017,415.67
18,July,09,CH,MAXI SCOOTER,2017,397.64
17,July,09,CH,MAXI SCOOTER,2017,255.2
13,July,09,CH,MAXI SCOOTER,2017,164.65
12,July,09,CH,MAXI SCOOTER,2017,461.97
11,July,09,CH,MAXI SCOOTER,2017,647.93
10,July,09,CH,MAXI SCOOTER,2017,337.71
7,July,09,CH,MAXI SCOOTER,2017,218.97
6,July,09,CH,MAXI SCOOTER,2017,431.12
5,July,09,CH,MAXI SCOOTER,2017,741.59
4,July,09,CH,MAXI SCOOTER,2017,308.7
3,July,09,CH,MAXI SCOOTER,2017,644.69
31,July,09,BE,MAXI SCOOTER,2017,147.34
27,July,09,BE,MAXI SCOOTER,2017,33.17
26,July,09,BE,MAXI SCOOTER,2017,293.26
25,July,09,BE,MAXI SCOOTER,2017,45.9
24,July,09,BE,MAXI SCOOTER,2017,157.32
19,July,09,BE,MAXI SCOOTER,2017,169.2
18,July,09,BE,MAXI SCOOTER,2017,170.24
17,July,09,BE,MAXI SCOOTER,2017,503.49
14,July,09,BE,MAXI SCOOTER,2017,52.39
13,July,09,BE,MAXI SCOOTER,2017,397.86
12,July,09,BE,MAXI SCOOTER,2017,118.23
11,July,09,BE,MAXI SCOOTER,2017,384.04
10,July,09,BE,MAXI SCOOTER,2017,490.66
7,July,09,BE,MAXI SCOOTER,2017,102.33
6,July,09,BE,MAXI SCOOTER,2017,145.84
5,July,09,BE,MAXI SCOOTER,2017,188.84
3,July,09,BE,MAXI SCOOTER,2017,195.13
28,August,09,NL,MAXI SCOOTER,2017,66.96
21,August,09,NL,MAXI SCOOTER,2017,30.78
16,August,09,NL,MAXI SCOOTER,2017,152.36
10,August,09,NL,MAXI SCOOTER,2017,34.8
8,August,09,NL,MAXI SCOOTER,2017,55.08
4,August,09,NL,MAXI SCOOTER,2017,47.12
2,August,09,NL,MAXI SCOOTER,2017,186.12
1,August,09,NL,MAXI SCOOTER,2017,218.16
31,August,09,FR,MAXI SCOOTER,2017,4445.24
30,August,09,FR,MAXI SCOOTER,2017,5032.79
29,August,09,FR,MAXI SCOOTER,2017,3928.42
28,August,09,FR,MAXI SCOOTER,2017,4583.61
25,August,09,FR,MAXI SCOOTER,2017,1522.96
24,August,09,FR,MAXI SCOOTER,2017,4930.9
23,August,09,FR,MAXI SCOOTER,2017,3487.03
22,August,09,FR,MAXI SCOOTER,2017,3607.77
21,August,09,FR,MAXI SCOOTER,2017,2859.52
18,August,09,FR,MAXI SCOOTER,2017,1609.95
17,August,09,FR,MAXI SCOOTER,2017,1895.4
16,August,09,FR,MAXI SCOOTER,2017,2906.98
14,August,09,FR,MAXI SCOOTER,2017,2001.87
11,August,09,FR,MAXI SCOOTER,2017,1822.73
10,August,09,FR,MAXI SCOOTER,2017,3208
9,August,09,FR,MAXI SCOOTER,2017,4165.75
8,August,09,FR,MAXI SCOOTER,2017,2682.4
7,August,09,FR,MAXI SCOOTER,2017,3793.74
4,August,09,FR,MAXI SCOOTER,2017,2309.62
3,August,09,FR,MAXI SCOOTER,2017,2573.61
2,August,09,FR,MAXI SCOOTER,2017,2830.58
1,August,09,FR,MAXI SCOOTER,2017,3063.95
31,August,09,CH,MAXI SCOOTER,2017,519.1
30,August,09,CH,MAXI SCOOTER,2017,365.57
29,August,09,CH,MAXI SCOOTER,2017,275.52
28,August,09,CH,MAXI SCOOTER,2017,852.73
25,August,09,CH,MAXI SCOOTER,2017,102.15
24,August,09,CH,MAXI SCOOTER,2017,257.32
23,August,09,CH,MAXI SCOOTER,2017,351.46
22,August,09,CH,MAXI SCOOTER,2017,964.03
21,August,09,CH,MAXI SCOOTER,2017,128.09
18,August,09,CH,MAXI SCOOTER,2017,619
17,August,09,CH,MAXI SCOOTER,2017,421.24
16,August,09,CH,MAXI SCOOTER,2017,651.56
15,August,09,CH,MAXI SCOOTER,2017,93.5
14,August,09,CH,MAXI SCOOTER,2017,576.32
11,August,09,CH,MAXI SCOOTER,2017,145.45
10,August,09,CH,MAXI SCOOTER,2017,732.72
9,August,09,CH,MAXI SCOOTER,2017,513.45
8,August,09,CH,MAXI SCOOTER,2017,633.71
7,August,09,CH,MAXI SCOOTER,2017,682.4
4,August,09,CH,MAXI SCOOTER,2017,310.55
3,August,09,CH,MAXI SCOOTER,2017,256.68
2,August,09,CH,MAXI SCOOTER,2017,317.9
31,August,09,BE,MAXI SCOOTER,2017,342.38
30,August,09,BE,MAXI SCOOTER,2017,150.04
29,August,09,BE,MAXI SCOOTER,2017,63.63
28,August,09,BE,MAXI SCOOTER,2017,175.32
25,August,09,BE,MAXI SCOOTER,2017,231.4
24,August,09,BE,MAXI SCOOTER,2017,208.42
23,August,09,BE,MAXI SCOOTER,2017,238.54
22,August,09,BE,MAXI SCOOTER,2017,154.96
21,August,09,BE,MAXI SCOOTER,2017,66.34
18,August,09,BE,MAXI SCOOTER,2017,103.5
17,August,09,BE,MAXI SCOOTER,2017,223.12
16,August,09,BE,MAXI SCOOTER,2017,43.2
11,August,09,BE,MAXI SCOOTER,2017,30.21
10,August,09,BE,MAXI SCOOTER,2017,44.7
9,August,09,BE,MAXI SCOOTER,2017,116.09
8,August,09,BE,MAXI SCOOTER,2017,351.69
7,August,09,BE,MAXI SCOOTER,2017,189.78
3,August,09,BE,MAXI SCOOTER,2017,126.71
2,August,09,BE,MAXI SCOOTER,2017,81.84
25,September,09,NL,MAXI SCOOTER,2017,71.28
21,September,09,NL,MAXI SCOOTER,2017,702
20,September,09,NL,MAXI SCOOTER,2017,35.34
11,September,09,NL,MAXI SCOOTER,2017,37.2
29,September,09,FR,MAXI SCOOTER,2017,2031.46
28,September,09,FR,MAXI SCOOTER,2017,3073.83
27,September,09,FR,MAXI SCOOTER,2017,5244.31
26,September,09,FR,MAXI SCOOTER,2017,5803.58
25,September,09,FR,MAXI SCOOTER,2017,4669.9
22,September,09,FR,MAXI SCOOTER,2017,1876.41
21,September,09,FR,MAXI SCOOTER,2017,2530.28
20,September,09,FR,MAXI SCOOTER,2017,4086.16
19,September,09,FR,MAXI SCOOTER,2017,3710.86
18,September,09,FR,MAXI SCOOTER,2017,4692.28
15,September,09,FR,MAXI SCOOTER,2017,1284.06
14,September,09,FR,MAXI SCOOTER,2017,3757.56
13,September,09,FR,MAXI SCOOTER,2017,3883.65
12,September,09,FR,MAXI SCOOTER,2017,4430.36
11,September,09,FR,MAXI SCOOTER,2017,4657.2
8,September,09,FR,MAXI SCOOTER,2017,2950.73
7,September,09,FR,MAXI SCOOTER,2017,3916.68
6,September,09,FR,MAXI SCOOTER,2017,3322.42
5,September,09,FR,MAXI SCOOTER,2017,4591.92
4,September,09,FR,MAXI SCOOTER,2017,5805.33
1,September,09,FR,MAXI SCOOTER,2017,2667.02
28,September,09,CH,MAXI SCOOTER,2017,435.32
27,September,09,CH,MAXI SCOOTER,2017,530.36
26,September,09,CH,MAXI SCOOTER,2017,336.15
25,September,09,CH,MAXI SCOOTER,2017,391.2
22,September,09,CH,MAXI SCOOTER,2017,29.7
21,September,09,CH,MAXI SCOOTER,2017,175.42
20,September,09,CH,MAXI SCOOTER,2017,50.85
19,September,09,CH,MAXI SCOOTER,2017,552.4
18,September,09,CH,MAXI SCOOTER,2017,168.04
15,September,09,CH,MAXI SCOOTER,2017,157.5
14,September,09,CH,MAXI SCOOTER,2017,296.75
13,September,09,CH,MAXI SCOOTER,2017,298.15
12,September,09,CH,MAXI SCOOTER,2017,720.46
11,September,09,CH,MAXI SCOOTER,2017,711.09
8,September,09,CH,MAXI SCOOTER,2017,265.7
7,September,09,CH,MAXI SCOOTER,2017,429.4
6,September,09,CH,MAXI SCOOTER,2017,506.1
5,September,09,CH,MAXI SCOOTER,2017,500.54
4,September,09,CH,MAXI SCOOTER,2017,650.41
1,September,09,CH,MAXI SCOOTER,2017,80.5
29,September,09,BE,MAXI SCOOTER,2017,123.36
28,September,09,BE,MAXI SCOOTER,2017,188.48
27,September,09,BE,MAXI SCOOTER,2017,579.24
26,September,09,BE,MAXI SCOOTER,2017,395.92
25,September,09,BE,MAXI SCOOTER,2017,76.6
22,September,09,BE,MAXI SCOOTER,2017,690.15
21,September,09,BE,MAXI SCOOTER,2017,227.87
20,September,09,BE,MAXI SCOOTER,2017,23.88
19,September,09,BE,MAXI SCOOTER,2017,1240.68
18,September,09,BE,MAXI SCOOTER,2017,317.02
15,September,09,BE,MAXI SCOOTER,2017,57.04
14,September,09,BE,MAXI SCOOTER,2017,271.91
13,September,09,BE,MAXI SCOOTER,2017,543.16
12,September,09,BE,MAXI SCOOTER,2017,291.78
11,September,09,BE,MAXI SCOOTER,2017,434.56
7,September,09,BE,MAXI SCOOTER,2017,119.4
6,September,09,BE,MAXI SCOOTER,2017,324.94
5,September,09,BE,MAXI SCOOTER,2017,37.82
4,September,09,BE,MAXI SCOOTER,2017,264.61
1,September,09,BE,MAXI SCOOTER,2017,91.14
30,October,09,NL,MAXI SCOOTER,2017,200.88
25,October,09,NL,MAXI SCOOTER,2017,112.32
20,October,09,NL,MAXI SCOOTER,2017,30.85
11,October,09,NL,MAXI SCOOTER,2017,87.04
3,October,09,NL,MAXI SCOOTER,2017,132.14
31,October,09,FR,MAXI SCOOTER,2017,2087.82
30,October,09,FR,MAXI SCOOTER,2017,2271.09
27,October,09,FR,MAXI SCOOTER,2017,3019.6
26,October,09,FR,MAXI SCOOTER,2017,2905.28
25,October,09,FR,MAXI SCOOTER,2017,2530.17
24,October,09,FR,MAXI SCOOTER,2017,3650.65
23,October,09,FR,MAXI SCOOTER,2017,5192.54
20,October,09,FR,MAXI SCOOTER,2017,1959.36
19,October,09,FR,MAXI SCOOTER,2017,3579.09
18,October,09,FR,MAXI SCOOTER,2017,4598.74
17,October,09,FR,MAXI SCOOTER,2017,3710.6
16,October,09,FR,MAXI SCOOTER,2017,3611.83
